date,account_id,account_name,vendor,currency,cost,supplier_country,purchase_country,description_or_memo,custom_field_business_unit,custom_field_region
2023-04-01,20005x,Marketing and Advertising,Amazon Advertising,USD,28000,,,,Business Unit Bravo,Latin America
2023-04-01,20007x,Management Consulting ,Accenture,USD,22400,,,,Business Unit Charlie,North America
2023-04-01,20009x,Computer Equipment ,Apple,USD,22600,,,,Business Unit Alpha ,North America
2023-04-01,20009x,Computer Equipment ,Apple,USD,27600,,,,Business Unit Echo,Latin America
2023-04-01,20011x,Insurance,Humana,AUD,22000,,,,Business Unit Delta ,APAC
2023-04-01,20005x,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,0,,,,Business Unit Delta ,North America
2023-04-01,20009x,Computer Equipment ,Dell Technologies,USD,10400,,,,Business Unit Alpha ,Latin America
2023-04-01,20003x,Office Supplies,Quill,EUR,50000,,,,Business Unit Echo,Europe
2023-04-01,20010x,Trade Shows,Comexposium Group,AUD,31200,,,,Business Unit Alpha ,APAC
2023-04-01,20008x,Travel Meals,Egencia,USD,39600,,,,Business Unit Bravo,Latin America
2023-04-01,20008x,Travel Meals,BCD Travel,EUR,50400,,,,Business Unit Charlie,Europe
2023-04-01,20008x,Travel Meals,CWT,USD,18300,,,,Business Unit Delta ,Latin America
2023-04-01,20001x,Software,Google,USD,312000,,,,Business Unit Charlie,North America
2023-04-01,20011x,Insurance,Cigna,EUR,15000,,,,Business Unit Echo,Europe
2023-05-01,20011x,Insurance,Humana,USD,17200,,,,Business Unit Alpha ,Latin America
2023-05-01,20011x,Insurance,UnitedHealth Group,AUD,34400,,,,Business Unit Charlie,APAC
2023-05-01,20007x,Management Consulting ,Accenture,AUD,26000,,,,Business Unit Alpha ,APAC
2023-05-01,20008x,Travel Meals,CWT,EUR,0,,,,Business Unit Delta ,Europe
2023-05-01,20004x,Cloud Spend,Amazon Web Services (AWS),EUR,0,,,,Business Unit Echo,Europe
2023-05-01,20005x,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,20600,,,,Business Unit Echo,Latin America
2023-05-01,20011x,Insurance,Humana,AUD,22400,,,,Business Unit Charlie,APAC
2023-05-01,20011x,Insurance,UnitedHealth Group,USD,0,,,,Business Unit Bravo,Latin America
2023-05-01,20004x,Cloud Spend,Salesforce,USD,27600,,,,Business Unit Delta ,Latin America
2023-05-01,20001x,Software,Oracle,USD,366000,,,,Business Unit Echo,Latin America
2023-05-01,20011x,Insurance,Humana,EUR,27800,,,,Business Unit Alpha ,Europe
2023-05-01,20005x,Marketing and Advertising,Instagram Ads),EUR,0,,,,Business Unit Charlie,Europe
2023-05-01,20002x,Office Furniture,Steelcase,USD,70000,,,,Business Unit Alpha ,Latin America
2023-05-01,20005x,Marketing and Advertising,Instagram Ads),USD,27800,,,,Business Unit Alpha ,North America
2023-05-01,20002x,Office Furniture,Herman Miller,USD,158000,,,,Business Unit Delta ,Latin America
2023-05-01,20004x,Cloud Spend,Salesforce,EUR,32000,,,,Business Unit Charlie,Europe
2023-05-01,20001x,Software,SAP,EUR,594000,,,,Business Unit Echo,Europe
2023-05-01,20009x,Computer Equipment ,Samsung,USD,25600,,,,Business Unit Charlie,Latin America
2023-05-01,20007x,Management Consulting ,Accenture,USD,0,,,,Business Unit Bravo,Latin America
2023-05-01,20005x,Marketing and Advertising,Amazon Advertising,USD,14200,,,,Business Unit Alpha ,Latin America
2023-05-01,20004x,Cloud Spend,Amazon Web Services (AWS),AUD,71200,,,,Business Unit Charlie,APAC
2023-05-01,20004x,Cloud Spend,Microsoft Azure,EUR,0,,,,Business Unit Bravo,Europe
2023-05-01,20004x,Cloud Spend,Google Cloud Platform (GCP),EUR,27200,,,,Business Unit Alpha ,Europe
2023-05-01,20007x,Management Consulting ,McKinsey & Company,USD,28200,,,,Business Unit Charlie,Latin America
2023-05-01,20005x,Marketing and Advertising,Google Ads,USD,33400,,,,Business Unit Delta ,North America
2023-05-01,20003x,Office Supplies,Office Depot,AUD,60000,,,,Business Unit Alpha ,APAC
2023-05-01,20008x,Travel Meals,Travelocity Business,USD,30600,,,,Business Unit Delta ,North America
2023-05-01,20011x,Insurance,Humana,USD,15600,,,,Business Unit Bravo,North America
2023-05-01,20007x,Management Consulting ,McKinsey & Company,EUR,14000,,,,Business Unit Delta ,Europe
2023-06-01,20009x,Computer Equipment ,HP Inc.,AUD,32000,,,,Business Unit Echo,APAC
2023-06-01,20002x,Office Furniture,HON Company,AUD,137000,,,,Business Unit Echo,APAC
2023-06-01,20008x,Travel Meals,American Express Global Business Travel,USD,18600,,,,Business Unit Alpha ,North America
2023-06-01,20004x,Cloud Spend,Google Cloud Platform (GCP),USD,24800,,,,Business Unit Delta ,North America
2023-06-01,20006x,Tax Preparation,Ernst & Young,AUD,15400,,,,Business Unit Delta ,APAC
2023-06-01,20001x,Software,Google,AUD,408000,,,,Business Unit Charlie,APAC
2023-06-01,20005x,Marketing and Advertising,Instagram Ads),AUD,0,,,,Business Unit Echo,APAC
2023-06-01,20011x,Insurance,UnitedHealth Group,USD,19400,,,,Business Unit Alpha ,North America
2023-06-01,20009x,Computer Equipment ,HP Inc.,AUD,25800,,,,Business Unit Echo,APAC
2023-06-01,20002x,Office Furniture,Herman Miller,USD,0,,,,Business Unit Delta ,North America
2023-06-01,20002x,Office Furniture,Steelcase,EUR,0,,,,Business Unit Bravo,Europe
2023-06-01,20011x,Insurance,UnitedHealth Group,USD,26800,,,,Business Unit Echo,Latin America
2023-06-01,20010x,Trade Shows,Comexposium Group,USD,30000,,,,Business Unit Delta ,North America
2023-06-01,20010x,Trade Shows,Diversified Business Communications,AUD,26400,,,,Business Unit Bravo,APAC
2023-06-01,20010x,Trade Shows,Deutsche Messe AG,USD,33000,,,,Business Unit Charlie,Latin America
2023-06-01,20008x,Travel Meals,Egencia,AUD,38700,,,,Business Unit Echo,APAC
2023-06-01,20009x,Computer Equipment ,HP Inc.,AUD,36600,,,,Business Unit Delta ,APAC
2023-06-01,20004x,Cloud Spend,Microsoft Azure,USD,29600,,,,Business Unit Alpha ,North America
2023-06-01,20009x,Computer Equipment ,Samsung,EUR,0,,,,Business Unit Alpha ,Europe
2023-06-01,20002x,Office Furniture,Kimball International,USD,90000,,,,Business Unit Alpha ,North America
2023-06-01,20009x,Computer Equipment ,HP Inc.,USD,0,,,,Business Unit Charlie,North America
2023-06-01,20003x,Office Supplies,Office Depot,USD,128000,,,,Business Unit Charlie,North America
2023-06-01,20005x,Marketing and Advertising,Meta Platforms (Facebook Ads,USD,21800,,,,Business Unit Delta ,North America
2023-06-01,20008x,Travel Meals,Egencia,AUD,45300,,,,Business Unit Charlie,APAC
2023-06-01,20010x,Trade Shows,Deutsche Messe AG,EUR,0,,,,Business Unit Bravo,Europe
2023-06-01,20002x,Office Furniture,Herman Miller,USD,0,,,,Business Unit Echo,Latin America
2023-06-01,20002x,Office Furniture,HON Company,AUD,129000,,,,Business Unit Delta ,APAC
2023-06-01,20011x,Insurance,Cigna,EUR,0,,,,Business Unit Delta ,Europe
2023-06-01,20001x,Software,Google,USD,192000,,,,Business Unit Bravo,North America
2023-07-01,20001x,Software,Google,EUR,486000,,,,Business Unit Charlie,Europe
2023-07-01,20008x,Travel Meals,American Express Global Business Travel,AUD,55200,,,,Business Unit Charlie,APAC
2023-07-01,20001x,Software,Oracle,AUD,342000,,,,Business Unit Bravo,APAC
2023-07-01,20011x,Insurance,Anthem Inc.,USD,37800,,,,Business Unit Alpha ,Latin America
2023-07-01,20008x,Travel Meals,CWT,EUR,24000,,,,Business Unit Alpha ,Europe
2023-07-01,20006x,Tax Preparation,TaxAct,AUD,11600,,,,Business Unit Bravo,APAC
2023-07-01,20003x,Office Supplies,W.B. Mason,EUR,142000,,,,Business Unit Bravo,Europe
2023-07-01,20004x,Cloud Spend,IBM Cloud,USD,34000,,,,Business Unit Bravo,Latin America
2023-07-01,20002x,Office Furniture,Herman Miller,USD,113000,,,,Business Unit Alpha ,Latin America
2023-07-01,20011x,Insurance,Aetna,EUR,22000,,,,Business Unit Echo,Europe
2023-07-01,20004x,Cloud Spend,Microsoft Azure,USD,60400,,,,Business Unit Echo,North America
2023-07-01,20001x,Software,Google,USD,384000,,,,Business Unit Delta ,Latin America
2023-07-01,20002x,Office Furniture,Steelcase,USD,129000,,,,Business Unit Charlie,North America
2023-07-01,20009x,Computer Equipment ,Lenovo,USD,0,,,,Business Unit Alpha ,Latin America
2023-07-01,20008x,Travel Meals,BCD Travel,USD,30600,,,,Business Unit Bravo,North America
2023-07-01,20010x,Trade Shows,Diversified Business Communications,AUD,44100,,,,Business Unit Charlie,APAC
2023-07-01,20001x,Software,Oracle,USD,186000,,,,Business Unit Alpha ,Latin America
2023-07-01,20006x,Tax Preparation,H&R Block,USD,8400,,,,Business Unit Alpha ,Latin America
2023-07-01,20011x,Insurance,Aetna,USD,0,,,,Business Unit Delta ,North America
2023-07-01,20004x,Cloud Spend,IBM Cloud,EUR,76800,,,,Business Unit Alpha ,Europe
2023-07-01,20005x,Marketing and Advertising,Amazon Advertising,USD,24000,,,,Business Unit Charlie,North America
2023-07-01,20011x,Insurance,Humana,USD,32600,,,,Business Unit Delta ,North America
2023-07-01,20004x,Cloud Spend,Google Cloud Platform (GCP),AUD,75600,,,,Business Unit Alpha ,APAC
2023-07-01,20006x,Tax Preparation,Price Waterhouse Cooper,USD,19700,,,,Business Unit Echo,North America
2023-07-01,20006x,Tax Preparation,TaxAct,USD,17500,,,,Business Unit Charlie,North America
2023-07-01,20004x,Cloud Spend,Google Cloud Platform (GCP),AUD,74400,,,,Business Unit Bravo,APAC
2023-07-01,20001x,Software,Oracle,USD,291000,,,,Business Unit Delta ,North America
2023-07-01,20006x,Tax Preparation,Price Waterhouse Cooper,EUR,16400,,,,Business Unit Delta ,Europe
2023-07-01,20005x,Marketing and Advertising,Instagram Ads),AUD,18400,,,,Business Unit Charlie,APAC
2023-08-01,20011x,Insurance,UnitedHealth Group,AUD,32200,,,,Business Unit Delta ,APAC
2023-08-01,20004x,Cloud Spend,Google Cloud Platform (GCP),AUD,54800,,,,Business Unit Charlie,APAC
2023-08-01,20003x,Office Supplies,Quill,AUD,73000,,,,Business Unit Delta ,APAC
2023-08-01,20011x,Insurance,UnitedHealth Group,USD,12800,,,,Business Unit Charlie,Latin America
2023-08-01,20006x,Tax Preparation,Jackson Hewitt,USD,0,,,,Business Unit Echo,North America
2023-08-01,20011x,Insurance,Anthem Inc.,EUR,21200,,,,Business Unit Bravo,Europe
2023-08-01,20011x,Insurance,Aetna,USD,0,,,,Business Unit Delta ,North America
2023-08-01,20005x,Marketing and Advertising,Amazon Advertising,USD,30000,,,,Business Unit Echo,Latin America
2023-08-01,20004x,Cloud Spend,Google Cloud Platform (GCP),EUR,68000,,,,Business Unit Bravo,Europe
2023-08-01,20005x,Marketing and Advertising,The Trade Desk,USD,12200,,,,Business Unit Bravo,North America
2023-08-01,20010x,Trade Shows,Reed Exhibitions,USD,24300,,,,Business Unit Charlie,North America
2023-08-01,20011x,Insurance,Humana,EUR,27800,,,,Business Unit Alpha ,Europe
